"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GPRIN3",0.224349164580752,0.274295366958813,0.529,0.466,1
"KMT5A",0.225102434065627,0.303181554092061,0.493,0.42,1
"CEMIP2",0.226814673392069,0.270442355568063,0.3,0.216,1
"ZC3HAV1",0.227139491291051,0.28872867431235,0.543,0.511,1
"CDC25B",0.227145774711904,0.450442835410043,0.264,0.193,1
"FAM234A",0.227373051292869,-0.27392272197653,0.414,0.489,1
"NAF1",0.227471640254341,0.286792232497949,0.836,0.841,1
"RBM12B",0.227901751363986,0.50702636377641,0.25,0.182,1
"CITED1",0.228115558784533,0.883746931504152,0.786,0.716,1
"FAAH",0.228501759916987,-0.264594919821411,0.471,0.557,1
"RARS2",0.228505089237713,0.309390041525534,0.386,0.295,1
"PUM2",0.228975952795533,0.250714134197926,0.5,0.455,1
"HSD17B7",0.229461197218683,0.320749903690081,0.586,0.534,1
"SLC1A4",0.229477417119834,0.330148601692331,0.479,0.409,1
"GAR1",0.229507760818227,0.313660478903762,0.414,0.341,1
"MAPKAPK5",0.230349412842304,0.379058202173277,0.314,0.239,1
"GPBP1L1",0.230406608029351,0.264260666035874,0.514,0.455,1
"CCDC189",0.230935791714463,0.359895945086383,0.279,0.205,1
"RPGRIP1L",0.232187007417629,0.414212866480805,0.286,0.216,1
"FKBP9",0.232338101025933,0.442041481763228,0.329,0.261,1
"SERTAD3",0.233081103116322,0.268748057028187,0.736,0.716,1
"NIT1",0.233088448818764,-0.455257347531629,0.579,0.648,1
"OFD1",0.233538884729821,-0.338142282627721,0.75,0.807,1
"CAMK2B",0.233844154381416,0.288328425997704,0.579,0.568,1
"LMBRD2",0.234221880897494,0.330148601692331,0.257,0.182,1
"ATL3",0.235222123302529,-0.341797200623465,0.543,0.636,1
"SMARCD1",0.235376803585195,0.402904944127645,0.307,0.239,1
"UEVLD",0.235720871286671,0.330148601692331,0.264,0.193,1
"SF3A1",0.235865392863799,0.290255874568818,0.507,0.432,1
"TMEM47",0.238768384833976,-0.275445231800956,0.721,0.784,1
"FAM102B",0.238907695277994,0.295932886354418,0.529,0.477,1
"ALG8",0.238975579906332,0.482151695137381,0.457,0.432,1
"UBE2H",0.239738933474601,-0.284966733035426,0.886,0.92,1
"ENDOV",0.240079386207806,-0.388438463159021,0.443,0.511,1
"LBR",0.240157533628314,0.279522528622363,0.25,0.182,1
"C6orf62",0.240517950546968,0.290620237505693,0.707,0.67,1
"HMGXB3",0.240736521797988,0.330148601692331,0.443,0.398,1
"SCGB2A1",0.240850497127768,-0.489279152665849,0.35,0.42,1
"S100A4",0.240976443197691,2.73837654297391,0.471,0.477,1
"SUCLG2",0.241811785343806,-0.350391559011056,0.636,0.693,1
"SMARCC1",0.241943033958593,-0.353667285955111,0.707,0.773,1
"CCDC115",0.242333075585889,-0.274550117090087,0.557,0.636,1
"MRPL16",0.242554585910885,0.290255874568818,0.529,0.466,1
"C6orf141",0.242761312348113,-0.458347293113957,0.507,0.58,1
"SRF",0.242979979971035,0.522793679634727,0.421,0.352,1
"CCDC107",0.243112773203026,0.252612001221311,0.664,0.625,1
"UBE3A",0.243318994489102,0.281785580130932,0.693,0.636,1
"MRPL50",0.243368890103808,0.30157944949556,0.45,0.386,1
"UPF3A",0.243393871436514,0.274295366958813,0.657,0.625,1
"TOP1",0.243917812628182,0.351925544087582,0.907,0.886,1
"JOSD1",0.24413148475866,0.339137384919585,0.6,0.557,1
"LINC01184",0.244394724761964,0.445625819112267,0.443,0.386,1
"VWA5A",0.24453788164029,-0.732587153655632,0.221,0.284,1
"MSRA",0.24527985584182,0.259065503630848,0.471,0.398,1
"KLHL36",0.245337256343735,0.445625819112267,0.314,0.25,1
"MED15",0.246348589167113,0.314028936329054,0.45,0.375,1
"NECAB3",0.246786916523362,0.289959511576632,0.636,0.58,1
"SPRTN",0.247264548955244,0.279522528622363,0.314,0.239,1
"BCL3",0.2481488491619,-0.284561242422877,0.421,0.534,1
"WDR34",0.248176115411077,-0.263859038631832,0.5,0.58,1
"CEP70",0.248408466846537,0.384596385714707,0.279,0.216,1
"FRS2",0.250303650945807,-0.271302021817394,0.436,0.523,1
"PRRC2B",0.250650668188085,0.275286666657812,0.571,0.545,1
"CCDC47",0.250926269080764,-0.35534077498279,0.893,0.886,1
"NGLY1",0.25160636402565,0.362570079384708,0.436,0.375,1
"KMT5C",0.25185831504777,0.425305834732671,0.25,0.182,1
"PHF13",0.252484650346102,0.301002256032814,0.279,0.205,1
"TPM4",0.252723355326416,0.325783409130929,0.9,0.92,1
"WRAP73",0.252742187033039,0.279522528622363,0.286,0.216,1
"MED24",0.252843572577646,0.706711953156539,0.479,0.466,1
"EML2",0.253173009293831,0.260885939255217,0.579,0.523,1
"CDK2AP2",0.25319201278296,0.511011449619531,0.75,0.75,1
"RIOK3",0.253457566713684,0.357629338114438,0.614,0.58,1
"USP53",0.253804304395713,0.256148020248554,0.264,0.193,1
"ANXA9",0.254199804005061,-0.377670646814359,0.5,0.591,1
"PPIL4",0.255479371052504,-0.339206086319198,0.421,0.489,1
"MIR7-3HG",0.255678919148903,0.264659520104071,0.814,0.784,1
"GTPBP1",0.256299811267052,0.383587860653791,0.479,0.443,1
"MAPK9",0.256382969820341,-0.330645311988471,0.536,0.602,1
"PGGT1B",0.256521258957401,0.441179914081075,0.293,0.227,1
"TUFT1",0.257192330897345,0.498485606231451,0.557,0.545,1
"KIF1BP",0.258196625200886,0.343695133530278,0.486,0.443,1
"MRGBP",0.260234733489206,0.434485261507067,0.257,0.193,1
"SLC25A44",0.260284419581714,-0.421923884864084,0.464,0.534,1
"DNAJB9",0.261251834696372,0.351487126058033,0.914,0.92,1
"LTA4H",0.261608294947331,0.308774950899764,0.336,0.261,1
"TMEM115",0.262373382912305,0.251077030701132,0.629,0.602,1
"VPS25",0.262577550043998,0.255186544011109,0.6,0.614,1
"TRIM23",0.263068183270184,0.598637437618233,0.271,0.216,1
"SGSM3",0.263272545862369,0.297727123999953,0.464,0.409,1
"TARDBP",0.263304742317165,-0.287381761485256,0.636,0.705,1
"SEC14L2",0.263671172280335,0.261106957262679,0.593,0.557,1
"HIST1H1E",0.264243612346128,0.301002256032814,0.25,0.182,1
"CLN3",0.264603752196371,-0.373458395527444,0.6,0.659,1
"WDR60",0.264705976487581,-0.338645489832296,0.4,0.477,1
"UTRN",0.265310651099622,0.443805383487898,0.464,0.42,1
"NCBP3",0.265626078870976,0.429684275243245,0.429,0.386,1
"LTF",0.266418682142681,0.660507370919579,0.75,0.761,1
"SMARCD3",0.26661728281143,-0.369342287055212,0.586,0.648,1
"DMTF1",0.266982010965711,0.299774952648812,0.257,0.193,1
"ADAM17",0.267153250518702,0.810774442598751,0.421,0.398,1
"PRKAG2",0.269052808237347,0.405436728996568,0.507,0.443,1
"SPPL3",0.269159150126853,0.344503894669401,0.479,0.443,1
"DBNDD1",0.269191323155979,0.536599479159757,0.471,0.455,1
"LRRC24",0.269402809003543,0.35909997538846,0.6,0.58,1
"TAOK2",0.270260722797534,0.330148601692331,0.307,0.239,1
"BIRC6",0.27043007915495,0.496506988114451,0.443,0.409,1
"HSD3B7",0.270462215853773,0.346450414021431,0.45,0.398,1
"HMGCS1",0.271750855764191,0.64465922501721,0.564,0.568,1
"RAMP2",0.273348311072767,0.401032087848841,0.793,0.784,1
"GPCPD1",0.274368407866986,0.537306509333618,0.55,0.5,1
"AL118516.1",0.275877331739832,-0.413214763672026,0.486,0.591,1
"TUBA1A",0.275883884612674,-0.472502727947495,0.971,0.977,1
"MRS2",0.276493973534443,0.271254912638762,0.279,0.205,1
"ZNF331",0.276656677129167,1.34900762894365,0.45,0.432,1
"SLC29A1",0.277633716523765,0.317209545984833,0.486,0.42,1
"FASN",0.278479063277849,0.292738682632926,0.886,0.841,1
"CRCP",0.279405613161502,-0.319665043378793,0.521,0.614,1
"KIAA0232",0.279706388581783,-0.294342263215463,0.464,0.534,1
"KIAA1671",0.279739028134448,0.357629338114438,0.286,0.216,1
"LGALS1",0.280273114986429,0.467764314488622,0.993,0.989,1
"CSTB",0.281029798379534,0.341332340185007,0.993,0.966,1
"NAMPT",0.282081657132231,0.636661644193006,0.793,0.807,1
"EXOSC10",0.282152094085422,0.296981737757132,0.271,0.205,1
"IMPDH1",0.282218928208422,0.400537929583729,0.321,0.261,1
"DNAJC10",0.283363874758461,0.451164002653697,0.621,0.636,1
"NUDT1",0.283926116610596,0.307428525192247,0.3,0.239,1
"NBDY",0.284469586294252,-0.254813899028825,0.857,0.864,1
"EXOC7",0.284507809364166,-0.290146972141106,0.6,0.67,1
"LINC01208",0.284899723505727,-0.567971784288456,0.379,0.443,1
"ACTR1B",0.284950284145413,0.46259889771598,0.293,0.227,1
"SFMBT1",0.285146970937038,0.271254912638762,0.286,0.216,1
"ECSIT",0.286105811827893,0.287079879800445,0.493,0.432,1
"SRSF7",0.287137019045802,0.310835126635497,0.971,0.977,1
"ACTR10",0.287508629564301,0.373869979121649,0.586,0.568,1
"PPOX",0.287959634954034,0.356620813053522,0.314,0.25,1
"ULK3",0.288134023173675,0.394278939112046,0.264,0.205,1
"TMED1",0.288560348336278,0.361175497312955,0.457,0.409,1
"LINC02224",0.289097066082765,0.306689628868342,0.314,0.239,1
"HGD",0.289209545698087,0.297358666574661,0.6,0.591,1
"ADAM28",0.290042688143583,0.513012658842141,0.357,0.307,1
"LRRC26",0.290314764664018,0.309086986164501,0.529,0.511,1
"ARL4A",0.29219179079905,0.75563288840629,0.55,0.534,1
"ATXN1",0.292466416943262,0.439773092866829,0.471,0.42,1
"GADD45A",0.292693118610546,-0.433411202485588,0.864,0.886,1
"ICAM1",0.293420929109592,0.768590705306119,0.5,0.511,1
"NEBL",0.294984617008721,0.286205254104734,0.471,0.42,1
"RAB2B",0.295483656067841,0.429684275243245,0.264,0.205,1
"CBX1",0.295732659595438,-0.320517146079655,0.507,0.568,1
"DOP1B",0.295829928303951,0.552541023028779,0.25,0.193,1
"PCID2",0.295948032206745,0.279522528622363,0.307,0.239,1
"MAGIX",0.296239395907763,0.263034405833794,0.293,0.227,1
"DCTN1",0.296524007941689,0.279522528622363,0.529,0.477,1
"ERP44",0.296895348727118,0.251293180981091,0.707,0.67,1
"UBE2J1",0.296922276808585,0.472167606564759,0.529,0.511,1
"PRMT5",0.297074704229334,0.302134225522734,0.293,0.227,1
"GIT1",0.297305475193977,0.795812174041143,0.25,0.205,1
"ATXN1L",0.297920509174602,0.362570079384708,0.25,0.193,1
"AVL9",0.29834712401439,-0.477206320365273,0.229,0.284,1
"CEACAM5",0.299424421235245,0.404149183136108,0.557,0.58,1
"ST3GAL4",0.299581483485151,0.253527320089418,0.307,0.239,1
"KCTD5",0.301445994042209,0.285754482333877,0.307,0.239,1
"THBS1",0.302274770773425,0.753005605430474,0.3,0.386,1
"TP53BP1",0.303863011962074,0.330148601692331,0.393,0.33,1
"SIRT7",0.304189207786116,0.291674453877695,0.521,0.443,1
"UBFD1",0.304279744619039,0.313274783127934,0.421,0.375,1
"ZMPSTE24",0.304525813375075,0.274295366958813,0.671,0.648,1
"CCDC174",0.304714390606302,0.485426827170242,0.25,0.193,1
"MSL1",0.306285553390433,0.368967850582859,0.507,0.466,1
"THUMPD1",0.308293267098773,0.330148601692331,0.614,0.591,1
"DCXR",0.310586919257747,0.260683782029231,0.929,0.864,1
"HLA-E",0.311951242872888,0.999758928056772,0.764,0.807,1
"GLI4",0.311957838902952,-0.312299393689585,0.414,0.466,1
"NAT9",0.312163826920233,0.396237792150103,0.329,0.273,1
"LGMN",0.312193111909681,0.954639466600125,0.507,0.455,1
"ATF7",0.31244659182573,0.312870610260495,0.407,0.352,1
"LTBP4",0.313238650570398,0.408151113693604,0.264,0.205,1
"COG7",0.314032343023538,0.260885939255217,0.321,0.25,1
"RBBP8",0.314580414102328,0.275182142474402,0.686,0.693,1
"LINC01003",0.31462891853362,-0.377069649079823,0.286,0.341,1
"SEC31A",0.315776779796832,0.274866166191141,0.786,0.795,1
"RCAN3",0.315860165378414,-0.270581214887142,0.464,0.545,1
"CARD19",0.316017983244071,-0.359209110966822,0.764,0.75,1
"PCDHA10",0.316096408255481,0.280107919192735,0.421,0.341,1
"ZNF395",0.317045556451372,0.266018264272615,0.257,0.193,1
"GET1",0.317495297239018,0.253913015865245,0.571,0.545,1
"TFAM",0.317642054835338,-0.366782330671623,0.5,0.557,1
"CHI3L2",0.318199819970674,0.377454316470687,0.379,0.33,1
"USP1",0.318942481882414,-0.265009666134714,0.479,0.523,1
"ARFGEF1",0.319078848133717,0.286427224263013,0.571,0.545,1
"PLOD3",0.319339633811384,-0.378802616304279,0.5,0.557,1
"PPP1R11",0.320171381197774,-0.394991557077086,0.493,0.545,1
"RBM6",0.320420155894206,-0.250474963304488,0.529,0.58,1
"TMEM251",0.320936372941335,0.330148601692331,0.479,0.42,1
"LZIC",0.3227229872112,0.254860474388094,0.55,0.511,1
"NR4A2",0.325043716629956,0.688449086244655,0.757,0.739,1
"SLC25A16",0.325713902843891,0.330148601692331,0.25,0.193,1
"ZNF24",0.326625842283279,-0.275410803635939,0.807,0.864,1
"GCHFR",0.326803632117467,0.289959511576632,0.65,0.602,1
"MSMO1",0.326836843120862,0.270206061236049,0.643,0.602,1
"JADE2",0.327505891984665,0.273565073325963,0.286,0.227,1
"C20orf27",0.328469513094218,-0.275572459195623,0.443,0.523,1
"EIF4A3",0.331837598980981,0.345678299985935,0.864,0.83,1
"RNF135",0.332963859276781,0.426363916951634,0.307,0.25,1
"IRX3",0.332988454182198,-0.29901370293936,0.779,0.818,1
"PEX16",0.333306756316158,-0.417664374710868,0.571,0.591,1
"SUZ12",0.333806924084272,0.252146089691058,0.586,0.58,1
"DDX46",0.334438070478896,-0.280107919192735,0.879,0.852,1
"G0S2",0.334476900032953,0.757231442631767,0.357,0.477,1
"DRAM2",0.340555346489061,0.37851162325373,0.393,0.33,1
"AL022162.1",0.34058926979606,0.260885939255217,0.329,0.273,1
"PHLDA1",0.340766108376096,1.71620703399941,0.329,0.307,1
"NDRG1",0.341072829747241,0.652076696579693,0.357,0.307,1
"AC040169.1",0.342186679837474,-0.299482948362554,0.307,0.227,1
"ILK",0.342340776785054,0.483394861988013,0.507,0.466,1
"IGHG4",0.342649551958157,0.310626043427512,0.771,0.739,1
"IFITM3",0.344591027171585,1.52540489309126,0.543,0.523,1
"ATP1B1",0.344941746290688,0.432028215711544,0.514,0.477,1
"NCKAP5",0.347312546763274,-0.477206320365273,0.214,0.261,1
"NDUFS4",0.34772685001889,-0.299829015219262,0.921,0.898,1
"SERTAD2",0.348724222921156,0.304153393159386,0.464,0.409,1
"SLC48A1",0.349613392840937,0.297482412772009,0.543,0.511,1
"SSR3",0.349700091950045,-0.264839617214092,0.986,0.977,1
"INTS11",0.350500577625162,-0.311058009668445,0.514,0.591,1
"QDPR",0.35223409451965,0.387481776758283,0.836,0.864,1
"CCZ1",0.354076920252145,0.272433103836043,0.493,0.455,1
"CAP1",0.354339192161018,0.253845234379134,0.829,0.795,1
"ACTR1A",0.355543456287599,0.253527320089418,0.514,0.466,1
"ZNF165",0.356012142202785,-0.562936194391157,0.379,0.443,1
"BTG3",0.356059388883808,0.505998437091749,0.45,0.432,1
"PRKAR2B",0.356603305272723,-0.254813899028825,0.571,0.636,1
"SSBP3",0.357009712410907,-0.302642424119441,0.45,0.5,1
"GRN",0.358400475113588,0.570546811083095,0.943,0.943,1
"TYMP",0.358687364107909,0.283854949418396,0.914,0.898,1
"CPE",0.359725613776083,0.299560281858908,0.614,0.716,1
"AC073114.1",0.363439821871188,-0.442440902204597,0.421,0.466,1
"APOE",0.363610122431873,4.15252713007847,0.179,0.261,1
"STAT1",0.363801982027811,0.316209410734457,0.457,0.409,1
"CSNK2B",0.364176508763669,-0.320584594829797,0.864,0.875,1
"MT2A",0.364577571027262,1.76678835545639,0.607,0.761,1
"POLB",0.365163972400171,-0.297882620920711,0.529,0.591,1
"CFAP97",0.366992747498536,-0.302119613807182,0.707,0.727,1
"CCDC96",0.369084449264644,-0.307281318922961,0.493,0.534,1
"WDR43",0.370767265115407,-0.301206804513277,0.443,0.523,1
"KLF10",0.3733862318929,-0.400284918977122,0.779,0.83,1
"SNRPE",0.378079838475095,-0.341330626109878,1,0.989,1
"LZTFL1",0.37866975953779,-0.254813899028825,0.536,0.602,1
"CD83",0.380915351826454,2.05567930079625,0.364,0.375,1
"FAM98B",0.382040158791233,0.330148601692331,0.264,0.216,1
"FZD3",0.382064869543404,0.330148601692331,0.271,0.216,1
"RASSF1",0.382976373509572,0.29481552858005,0.457,0.42,1
"GIHCG",0.383269656597189,0.287079879800445,0.471,0.443,1
"BCL9L",0.383835842013277,0.302667865270224,0.45,0.409,1
"AGO2",0.38484184117194,0.432510319322009,0.279,0.239,1
"TJP3",0.38517613736602,0.271254912638762,0.271,0.216,1
"SLC33A1",0.385694944673162,-0.339206086319198,0.429,0.477,1
"JUP",0.386734657205518,-0.271687717593222,0.743,0.784,1
"PRR36",0.387181794883936,-0.297882620920711,0.243,0.295,1
"IER2",0.389678299023002,0.266551746156034,0.993,1,1
"YIPF2",0.391187368460751,-0.307281318922961,0.629,0.648,1
"UBN2",0.3914408398116,-0.325405866858879,0.507,0.557,1
"SLC25A39",0.39166892069557,-0.296807987693453,0.85,0.841,1
"CHMP1B",0.393846502715079,0.475783824044741,0.85,0.83,1
"SERPINA6",0.39423834133236,0.35184367279165,0.979,0.932,1
"MIR22HG",0.397001912374551,0.527450042065948,0.464,0.466,1
"CCNDBP1",0.397444713427667,-0.286522758756164,0.593,0.636,1
"CAPG",0.398542977222005,0.587385162988012,0.871,0.841,1
"IFNAR1",0.39890581980595,0.342121243358407,0.514,0.511,1
"DCTPP1",0.39998280912675,-0.328002609297047,0.857,0.864,1
"FANK1",0.400645907333613,0.364095933615669,0.25,0.205,1
"EDEM1",0.401895948367058,0.357629338114438,0.443,0.398,1
"CBX6",0.403674079707346,0.302667865270224,0.471,0.432,1
"PRCP",0.404346472546261,0.274439169106043,0.557,0.534,1
"SESN2",0.405225257004724,0.57658649699543,0.443,0.42,1
"LMO4",0.40531054544016,0.431686628154393,0.421,0.386,1
"SMPD3",0.406253999212397,-0.318379027806291,0.586,0.636,1
"SLMAP",0.406988222991672,0.280107919192735,0.429,0.386,1
"LRBA",0.407722591135291,0.408151113693604,0.514,0.477,1
"PIGX",0.408639499702454,-0.330221301686848,0.786,0.818,1
"VTI1B",0.409445323396213,-0.30061758864195,0.45,0.5,1
"PSMA3-AS1",0.410582301310826,-0.351489918440499,0.479,0.511,1
"HIST3H2A",0.410650767320829,0.295383183531654,0.593,0.568,1
"TATDN1",0.412606154510526,-0.356434803275824,0.721,0.795,1
"MRFAP1",0.413914430059996,-0.272259033488235,0.986,0.989,1
"RICTOR",0.415178052635941,-0.27392272197653,0.3,0.227,1
"ITPKC",0.416171689238916,-0.593902545074371,0.207,0.25,1
"SEMA6D",0.416574617952525,-0.505464580406787,0.286,0.318,1
"DMAC1",0.417549765591002,-0.334984247712809,0.636,0.659,1
"CYBA",0.41799421938117,0.679681157974295,0.836,0.909,1
"RBPJ",0.418499261042919,0.357629338114438,0.593,0.58,1
"KCTD1",0.419127808356435,0.359895945086383,0.436,0.432,1
"LCOR",0.420166545894436,0.292673896273668,0.336,0.273,1
"TMEM98",0.421399085276052,-0.309955453221286,0.371,0.42,1
"NUP58",0.421952882924305,-0.552014908013811,0.3,0.33,1
"RGS10",0.422307197845813,0.283537659400741,0.886,0.841,1
"C3orf52",0.423265247801781,0.253527320089418,0.264,0.216,1
"LINC00472",0.424619188651784,-0.535550306596078,0.221,0.261,1
"RHOG",0.424988884650288,0.37961727795663,0.393,0.364,1
"SCN1B",0.425125876371118,-0.386058432307078,0.407,0.455,1
"CFD",0.426542699160088,1.74910115097456,0.379,0.341,1
"SESN3",0.426783506895807,-0.577592890455681,0.414,0.489,1
"VIM",0.427193315058481,6.00094101192086,0.186,0.284,1
"DUSP2",0.427960272822072,0.653845789432749,0.636,0.67,1
"PAICS",0.428384724751591,-0.296634074723452,0.6,0.625,1
"EFNA3",0.42958477594743,0.319341846735748,0.564,0.545,1
"DALRD3",0.431010580207491,-0.332816411030099,0.607,0.636,1
"PDPK1",0.431074302412695,-0.29261593174121,0.536,0.568,1
"N4BP3",0.431238259740047,0.275700817669954,0.293,0.25,1
"GOSR1",0.43296979397653,0.279522528622363,0.493,0.489,1
"PPIF",0.432986628517912,0.698744756080978,0.686,0.727,1
"TANC2",0.435582484825747,-0.27392272197653,0.457,0.489,1
"AP1G1",0.435646926733635,-0.399203808364,0.436,0.466,1
"FN1",0.436772664907804,1.51401279409252,0.357,0.432,1
"TC2N",0.438024460632909,-0.369456464969948,0.571,0.591,1
"CBY1",0.438305977115027,0.263034405833794,0.493,0.455,1
"LRP5",0.438582541788194,0.785152508288819,0.636,0.648,1
"LIPA",0.441972735816699,0.652076696579693,0.507,0.489,1
"BCL2L11",0.443178457082022,0.646820971128198,0.457,0.432,1
"UBE2G1",0.44339697995837,0.264260666035874,0.479,0.466,1
"IL17RB",0.446722017442303,0.396237792150103,0.307,0.261,1
"SDC2",0.447409319351415,0.308453530593012,0.357,0.33,1
"ILF3-DT",0.448555650618702,-0.309104054529779,0.543,0.557,1
"MAFB",0.449440751547158,0.49001993847072,0.543,0.568,1
"SNX2",0.449514148399085,0.279875395211107,0.586,0.568,1
"DCAF8",0.450498556258879,-0.27392272197653,0.65,0.693,1
"SEC22B",0.453999194852567,-0.262427083138701,0.593,0.625,1
"METTL16",0.454120485229228,-0.347923303420307,0.264,0.307,1
"CTSL",0.45479658665857,1.30590105544565,0.564,0.557,1
"DNAJB4",0.45640369566495,0.475143668352188,0.657,0.784,1
"SMIM15",0.45691223854181,-0.325405866858879,0.514,0.545,1
"RALGPS2",0.457053082996107,-0.282828275198422,0.707,0.761,1
"ZNF326",0.459440771083227,-0.261386552952312,0.621,0.67,1
"HIST1H2BN",0.45956708835976,0.305901055445654,0.443,0.432,1
"CNOT2",0.462766548150588,0.266954775205137,0.593,0.602,1
"PGM2L1",0.463575784020081,-0.281580808591611,0.643,0.682,1
"CSRP1",0.464837463268413,0.312446599958872,0.786,0.761,1
"APPL1",0.466032234405867,-0.257725494448729,0.636,0.716,1
"TMSB10",0.466337281819007,0.794278834933344,0.95,0.966,1
"TWISTNB",0.466718669141371,0.361175497312955,0.529,0.511,1
"MIPOL1",0.467228226214755,-0.587389238115696,0.221,0.25,1
"PHYHD1",0.46899168906584,-0.259975604144604,0.493,0.523,1
